TIME;NO2MAG;NO2CHA;O3MAG;O3CHA;PM10MAG;PM10CHA;PRECMAG;PRECCHA;RADMAG;RADCHA;TEMPMAG;TEMPCHA;WINDDIRCHA;WINDDIRMAG;WINDSPECHA;WINDSPEMAG;PM2.5MAG;SO2MAG
19.10.2024 14:00;8.3;3.7;20.6;41.5;10,6;2,2;0;0;151,8;188,3;15,9;8,6;294;342;0,7;0,3;4.1;0,7
19.10.2024 15:00;9.3;2.9;22.3;48.7;9,7;4,6;0;0;105,8;277,3;16,1;9,1;129;92;1,5;0,7;4.2;0,8
19.10.2024 16:00;13.1;9.6;13.9;42.0;11,5;4,1;0,3;0;53,8;210,5;16;9,4;136;106;0,7;0,5;5.4;0,7
19.10.2024 17:00;9.7;4.8;23.0;43.6;12,1;4,1;0,7;0;12,8;98,7;15,6;9,1;104;57;1,8;1,5;5.3;0,4
19.10.2024 18:00;5.9;4.3;40.2;44.8;7,4;2,4;0,6;0;2,3;14,2;15,3;8,3;311;99;0,7;2,6;3.6;0,4
19.10.2024 19:00;6.9;3.4;36.5;52.0;7,1;2,9;0,4;0;0;0;14,9;7,8;19;96;0,5;2,4;4.3;0,5
19.10.2024 20:00;7.9;1.6;30.5;68.6;9,7;2,4;0,1;0;0;0;14,7;7,8;55;87;0,9;1,7;5.9;0,8
19.10.2024 21:00;6.5;1.0;33.3;79.4;9,9;1,4;0,2;0;0;0;14,7;8,1;39;90;1,1;2,8;5.8;0,6
19.10.2024 22:00;4.8;0.8;35.6;79.9;8,7;1,1;0,6;0;0;0;14,3;8,6;20;75;1,1;2,4;4.7;0,5
19.10.2024 23:00;5.2;1.1;28.5;75.0;10,5;1,6;0,1;0;0;0;14,1;8,3;31;86;1,2;1,8;5.6;0,4
20.10.2024 00:00;5.3;1.8;27.7;65.1;10,8;2,4;0,7;0;0;0;14;8,4;322;53;1,1;1;5.4;0,5
20.10.2024 01:00;4.9;1.5;28.5;52.7;8,7;4,4;0,3;0;0;0;13,8;8;123;57;0,8;0,6;4.3;0,4
20.10.2024 02:00;6.3;1.9;22.0;57.4;8,2;2,2;0,2;0;0;0;13,5;7;298;0;1,2;0;3.6;0,4
20.10.2024 03:00;5.2;1.6;16.0;54.2;10,6;2,3;0,2;0;0;0;13,4;7,1;131;36;2,1;0,9;4.7;0,4
20.10.2024 04:00;5.5;3.0;15.4;58.6;9,7;2,2;0,4;0;0;0;13,4;7,2;119;124;0,9;0,6;4.7;0,3
20.10.2024 05:00;5.8;2.2;15.2;52.4;10,4;1,7;0;0;0;0;13,4;6,6;267;121;1;0,6;4.3;0,3
20.10.2024 06:00;5.4;1.5;13.0;51.6;10,6;1,4;0;0;0;0;13,3;6,6;195;106;0,5;1;4.3;0,4
20.10.2024 07:00;6.5;1.4;13.1;51.5;12,7;1,1;0;0;0,5;0;13,5;6,3;158;107;0,7;0,3;4.8;0,4
20.10.2024 08:00;5.1;1.3;9.4;52.0;14,9;1,4;0,3;0;28,3;23;13,6;6,5;172;3;1,2;0,4;4.7;0,4
20.10.2024 09:00;5.5;1.3;13.7;53.6;10,5;1,9;0,1;0;70,8;61,5;14,3;7;179;270;0,4;0,7;4.0;0,5
20.10.2024 10:00;5.5;1.4;17.2;52.8;12,4;1,9;0;0;71,2;132,2;14,7;7,4;307;59;1,6;0,3;4.7;0,6
20.10.2024 11:00;7.7;1.7;18.2;53.2;10,4;3;0;0;83,3;322,2;15;8,9;81;252;0,8;0,7;4.7;1,4
20.10.2024 12:00;4.2;1.8;24.1;49.1;10,5;5;0;0;157,8;424,3;15,5;9,5;277;256;0,9;0,7;4.0;0,8
20.10.2024 13:00;2.6;1.1;31.7;59.1;8,4;4,4;0;0;150,3;500,5;15,7;11;130;245;1,8;0,6;2.8;0,6
20.10.2024 14:00;2.9;2.0;31.5;55.9;9,8;5,3;0;0;196;493;16,1;11,4;295;105;1,4;0,5;3.7;0,5
20.10.2024 15:00;5.6;2.0;33.2;62.9;10,2;4,5;0;0;217,5;351;16,9;12,6;288;80;0,8;1,6;4.0;0,6
20.10.2024 16:00;6.1;2.5;35.3;58.8;9,1;4,5;0;0;163,5;240;17,5;12,5;282;20;1,5;0,3;3.6;0,5
20.10.2024 17:00;6.9;3.5;29.3;52.8;10,2;5,7;0;0;49,5;131,3;16,9;11,8;137;219;0,5;0,3;3.9;0,4
20.10.2024 18:00;7.9;1.8;16.8;70.4;12,1;3;0;0;7,7;7,3;15,8;10,6;109;233;0,5;0,8;5.8;0,4
20.10.2024 19:00;9.9;2.6;9.9;61.4;14;3,7;0;0;0;0;15,2;10,4;235;17;1,2;1,2;6.5;0,4
20.10.2024 20:00;9.2;2.1;8.5;61.6;17,2;3,9;0;0;0;0;15,1;10,5;278;279;2;0,6;7.7;0,4
20.10.2024 21:00;8.3;2.2;6.2;59.4;18,2;4,1;0;0;0;0;14,6;10,7;290;277;1;0,3;7.8;0,3
20.10.2024 22:00;7.0;1.6;3.9;55.1;13;3,3;0;0;0;0;13,5;11,8;252;33;1,5;0,3;7.6;0,3
20.10.2024 23:00;6.0;1.6;2.2;55.0;7,7;4;0;0;0;0;12,4;10,8;274;79;1,5;0,3;6.2;0,3
21.10.2024 00:00;5.2;1.6;1.3;58.2;4;2,9;0;0;0;0;11,7;11;136;10;0,1;0,2;3.7;0,3
21.10.2024 01:00;5.0;2.4;1.3;49.3;;;0;0;0;0;11,1;9,3;261;55;1,7;0,3;;0,3
21.10.2024 02:00;4.6;1.9;1.1;60.9;;;0;0;0;0;10,6;10,4;283;37;2;0,2;;0,3
21.10.2024 03:00;3.8;1.7;1.0;57.3;;;0;0;0;0;10,1;10,4;266;15;1;0,5;;0,3
21.10.2024 04:00;3.8;1.5;1.0;61.6;;;0;0;0;0;10,2;11,1;270;102;1,5;0,8;;0,3
21.10.2024 05:00;5.5;1.8;0.9;60.0;;;0;0;0;0;10,4;10,6;260;125;1,3;1,5;;0,4
21.10.2024 06:00;7.1;1.8;0.9;58.3;;;0,1;0;0;0;10,1;10,8;235;89;1,1;0,8;;0,4
21.10.2024 07:00;7.2;2.2;0.9;55.3;;;0;0;0,8;0;10,2;10,3;262;360;0,8;0,2;;0,4
21.10.2024 08:00;6.3;2.2;1.8;51.7;;;0;0;32,3;51,8;9,9;11,2;256;130;1,5;0,2;;0,4
21.10.2024 09:00;8.9;2.1;3.3;49.1;;;0;0;192;204;12,2;12,5;249;315;1,3;0,3;;0,9
21.10.2024 10:00;10.4;2.1;7.2;53.0;;;0;0;331,3;352,3;14,8;13,3;272;77;0,6;0,2;;1,3
21.10.2024 11:00;10.5;1.8;11.7;58.7;;;0;0;450;465,5;16,7;14,4;248;191;1,4;1,1;;1,2
21.10.2024 12:00;5.3;2.1;20.7;56.1;;;0;0;513;532,7;18,2;15;276;229;1,5;1,3;;0,6
21.10.2024 13:00;2.8;2.9;28.5;57.7;;;0;0;490,2;546,5;19,1;15,2;294;240;0,8;1,6;;0,5
21.10.2024 14:00;3.8;2.4;31.5;65.9;;;0;0;465,3;507,5;19,4;16,4;291;233;1,3;1,7;;0,5
21.10.2024 15:00;4.3;3.4;35.2;67.2;;;0;0;378,5;407,3;19,3;15,6;295;241;1,5;2,5;;0,4
21.10.2024 16:00;8.0;;35.7;69.0;;;0;0;157,8;271,5;18,5;15,4;281;245;1,6;1,7;;0,4
21.10.2024 17:00;6.6;;47.9;68.2;;;0;0;38,3;127,3;18,6;14,6;272;249;2,7;2,8;;0,4
21.10.2024 18:00;7.4;;43.3;75.1;;;0;0;2,3;6,7;17,8;13,3;273;338;1,9;0,9;;0,5
21.10.2024 19:00;8.0;;37.6;76.9;;;0;0;0;0;17,4;12,4;73;60;0,1;0,5;;0,4
21.10.2024 20:00;11.4;;19.1;68.8;;;0;0;0;0;16,7;12,4;293;102;1,2;0,1;;0,4
21.10.2024 21:00;10.7;;10.0;70.7;;;0;0;0;0;16,3;12,2;84;267;0,3;0,2;;0,4
21.10.2024 22:00;9.9;;6.4;68.2;;;0;0;0;0;16,1;12,7;192;268;1,2;0,3;;0,3
21.10.2024 23:00;10.7;;7.5;63.4;;;0;0;0;0;16,1;12;269;249;1,6;0,4;;0,3
22.10.2024 00:00;9.0;;8.5;58.2;;;0;0;0;0;16;11,5;260;237;1,9;0,5;;0,3
22.10.2024 01:00;8.7;;8.9;61.0;26,1;6,1;0,4;0;0;0;15,9;11,8;261;67;1,4;0,4;13.9;0,4
22.10.2024 02:00;9.7;;3.8;62.0;24,7;5,9;0;0;0;0;15,5;12;272;117;3,1;0,1;13.4;0,4
22.10.2024 03:00;5.3;;2.2;71.0;19,3;6,5;0;0;0;0;15,2;12,4;246;215;3,4;0,3;11.4;0,3
22.10.2024 04:00;10.5;;2.4;69.1;22,4;6,8;0;0;0;0;15,5;12,1;262;94;2,3;1;12.7;0,3
22.10.2024 05:00;10.7;;1.4;69.4;28,6;6,6;0;0;0;0;15;11,9;254;244;1,8;0,4;13.5;0,3
22.10.2024 06:00;8.3;;1.3;68.7;28,6;6,9;0;0;0;0;14,8;11,7;251;59;1,8;0,6;13.9;0,4
22.10.2024 07:00;9.3;;1.4;66.7;22,3;7,1;0;0;0,7;0;14,7;11,6;257;334;1,2;0,5;13.4;0,4
22.10.2024 08:00;10.8;;1.8;64.9;26,6;6,9;0;0;15,7;10,3;15,1;11,6;244;43;1,1;1;14.9;0,5
22.10.2024 09:00;10.5;;3.8;68.1;32,6;5,8;0;0;84,2;45,7;15,7;12,1;255;77;1,4;0,9;16.9;0,5
22.10.2024 10:00;12.3;;10.7;66.8;31,6;6;0;0;171,7;128,3;16,5;12,3;250;66;1,6;0,2;18.5;0,7
22.10.2024 11:00;12.1;;24.5;70.0;35,6;5,7;0;0;409,2;294,2;18;13,1;247;98;2;0,5;20.8;0,7
22.10.2024 12:00;9.6;;38.4;64.4;33,4;6,2;0;0;507,5;227;19,3;13,2;252;196;1,5;0,7;18.7;0,8
22.10.2024 13:00;4.1;;60.3;59.9;29,4;3,2;0;0,4;588;154,7;20,8;12,1;339;250;1,1;2,3;17.3;0,5
22.10.2024 14:00;3.2;;67.6;64.4;28,2;1,3;0;0;480,5;271;20,6;12,6;294;271;1,3;2,8;16.9;0,5
22.10.2024 15:00;4.7;;76.8;61.4;30,1;1,3;0;0;369;129,3;20,9;11,4;345;279;2,2;3,2;18.7;0,5
22.10.2024 16:00;6.2;;76.0;65.1;28,9;1,4;0;0;181,7;95;20,1;10,7;344;253;2,9;2,6;18.0;0,5
22.10.2024 17:00;5.9;;74.2;68.9;30,5;2,3;0;0;47,8;30,5;19,5;10,1;346;254;2,1;3,5;17.5;0,5
22.10.2024 18:00;6.3;;64.0;63.8;30,4;2,9;0;0;3,2;1,7;18,4;9,9;304;283;1,2;1,8;16.2;0,4
22.10.2024 19:00;12.2;;45.8;61.6;30,9;2,8;0;0;0;0;16,8;9,9;325;309;1,4;0,2;17.2;0,4
22.10.2024 20:00;14.7;;27.9;60.3;30,2;3,2;0;0;0;0;15,1;9,8;329;138;1,9;0,6;18.3;0,4
22.10.2024 21:00;11.9;;18.8;59.5;31,8;3,3;0;0;0;0;13,9;9,6;323;247;1,4;0,2;18.4;0,3
22.10.2024 22:00;12.9;;13.5;59.4;33;3,9;0;0;0;0;14,4;9,4;324;25;1,2;0,6;21.1;0,4
22.10.2024 23:00;12.1;;9.2;56.4;32,9;3,3;0;0;0;0;14,8;9,3;333;331;0,9;0,4;20.6;0,3
23.10.2024 00:00;13.0;;9.4;52.5;33,5;3,4;0;0;0;0;15;9,3;18;356;0,3;0,3;21.4;0,4
23.10.2024 01:00;13.6;;8.4;48.5;35,4;3,6;0;0;0;0;15,2;9,2;313;158;0,7;0,4;21.4;0,5
23.10.2024 02:00;13.4;;4.5;45.8;35,2;3,7;0;0;0;0;14,9;9,3;112;285;3,6;0,8;20.8;0,5
23.10.2024 03:00;12.5;;3.9;46.4;40,3;3,6;0;0;0;0;14,5;9;54;350;1,7;0,5;21.9;0,4
23.10.2024 04:00;10.1;;3.8;58.3;36,4;1,9;0;0;0;0;13,9;9,3;75;232;1,9;0,8;21.8;0,4
23.10.2024 05:00;9.5;;1.9;56.1;35,8;2,1;0;0,1;0;0;13,3;9,1;90;312;2,9;0,4;22.0;0,4
23.10.2024 06:00;12.2;;1.3;49.1;33,7;1,7;0;0;0;0;13,5;8,9;87;263;4,2;0,6;19.4;0,4
23.10.2024 07:00;11.7;;1.2;54.3;36;0,7;0;0;0,3;0;13,6;8,7;79;137;5,1;0,2;19.1;0,5
23.10.2024 08:00;11.8;;1.9;64.1;30,8;0,5;0;0;24,2;2,2;13,6;8,6;84;132;5,4;0,9;17.1;0,6
23.10.2024 09:00;12.4;;4.6;60.6;35,7;0,6;0;0;128,8;27,2;14,9;8,6;94;99;6,2;0,7;17.4;0,6
23.10.2024 10:00;13.3;;7.8;54.4;32,1;0,4;0;0;235;66,5;16,1;8,5;95;52;5,5;0,4;15.3;0,8
23.10.2024 11:00;9.9;;18.1;46.1;28,4;0,4;0;0;402,3;101,2;18;8,5;87;250;4,7;0,7;12.9;1,1
23.10.2024 12:00;9.4;;22.2;;28,3;0,9;0;0;298;147,2;18,6;8,8;100;276;5,3;1;13.4;0,8
23.10.2024 13:00;5.1;;29.1;;25,9;2,9;0;0;242,3;220;18,6;9,4;105;270;4,5;2;12.3;0,5
23.10.2024 14:00;4.8;8.4;31.5;42.7;22,5;3,6;0;0;107,8;261,7;18,1;9,4;104;285;4,2;2,4;11.4;0,5
23.10.2024 15:00;6.3;8.2;31.6;43.5;24,4;2,5;1,4;0;56,8;125,5;16,9;9;108;260;4,7;0,4;12.3;0,4
23.10.2024 16:00;8.6;7.8;32.5;44.9;25,2;1,9;0,1;0;46,2;55;16,6;8,7;101;344;3,8;0,9;13.9;0,4
23.10.2024 17:00;11.7;7.9;31.8;43.7;24,2;1,6;0;0;20,5;18,2;16,5;8,4;99;260;4,4;0,7;14.9;0,5
23.10.2024 18:00;13.9;8.1;19.4;42.8;25,3;1,1;0;0;1,2;0;16,3;8;94;23;4,8;0,5;16.1;0,4
23.10.2024 19:00;10.5;6.4;22.5;46.2;24,5;1,2;0,2;0;0;0;15,9;7,8;86;334;4,8;0,6;15.1;0,4
23.10.2024 20:00;9.7;4.9;27.0;47.4;23,3;1,1;0;0;0;0;15,8;7,6;93;267;5,4;0,7;15.5;0,3
23.10.2024 21:00;9.6;4.4;34.4;45.0;28,7;1,1;0,8;0;0;0;15,9;7,6;100;285;3,8;1,1;23.4;0,3
23.10.2024 22:00;8.0;4.9;43.2;38.9;21,9;1,4;0,1;0;0;0;15,6;7,6;94;237;3,7;1,3;17.6;0,3
23.10.2024 23:00;7.5;5.1;42.9;35.9;17,6;1,6;0;0;0;0;15,4;7,6;105;358;3,2;0,8;14.7;0,3
24.10.2024 00:00;6.5;5.5;34.7;33.9;19,2;1,8;0;0;0;0;15,3;7,6;110;356;2;0,7;14.1;0,3
24.10.2024 01:00;6.1;5.0;29.2;38.2;19,9;1,3;0;0;0;0;15;7,5;138;0;0,8;0;13.6;0,3
24.10.2024 02:00;8.0;5.2;24.7;36.9;19,8;1,3;0;0;0;0;15;7,5;150;205;1,4;0,3;13.9;0,3
24.10.2024 03:00;8.4;4.3;17.1;39.3;18,7;0,8;0;0;0;0;14,9;7,3;265;215;0,9;0,5;12.7;0,3
24.10.2024 04:00;6.3;3.6;16.0;35.2;23;1;0;0;0;0;14,9;7,5;270;332;1,1;0,5;14.2;0,3
24.10.2024 05:00;5.4;3.4;17.0;36.0;24,1;1,8;0;0;0;0;14,9;7,8;242;266;1,4;0,4;14.9;0,3
24.10.2024 06:00;5.4;3.5;16.1;36.2;24,5;2,2;0;0;0;0;14,8;7,9;226;276;1,7;0,5;15.6;0,3
24.10.2024 07:00;6.4;3.7;19.9;33.0;20,8;2,1;0;0,1;0,2;0;14,8;7,8;230;255;0,9;0,1;11.3;0,3
24.10.2024 08:00;7.9;3.3;15.7;34.9;17,3;3,3;0;0;11;9,2;14,8;8,1;233;267;1,6;1;10.5;0,3
24.10.2024 09:00;9.9;3.7;16.5;33.3;19,7;2,2;0,5;0;35,7;53,5;15;8,3;257;301;1,3;0,3;9.7;0,3
24.10.2024 10:00;6.3;4.1;22.4;34.1;16,2;2,2;0;0;152,7;104;15,4;8,5;265;269;1,3;0,5;8.2;0,3
24.10.2024 11:00;5.7;3.5;25.7;44.7;16,8;4,4;0,3;0;117,2;286,3;15,8;9,4;286;267;1,5;1,4;9.2;0,3
24.10.2024 12:00;6.4;3.7;24.1;45.8;13,8;6,5;0,7;0;93,3;431,7;15,4;10,5;180;263;1,2;2,2;8.0;0,3
24.10.2024 13:00;6.5;4.7;23.5;39.1;12;6,9;0;0;104,5;341,3;15,2;10,5;232;340;1,7;0,8;6.5;0,3
24.10.2024 14:00;7.3;4.9;31.8;44.8;11,4;8,7;0;0;144,8;103;15,6;10;233;56;1,1;0,7;7.0;0,4
24.10.2024 15:00;5.6;6.5;40.5;46.0;8,8;7,1;0,4;2;80;32;15,9;9,8;276;1;1,2;1;6.4;0,4
24.10.2024 16:00;5.7;3.0;45.9;70.5;9;3,7;1,2;1;47,5;42,2;15,7;9,8;213;270;0,6;0,8;6.1;0,3
24.10.2024 17:00;5.9;4.1;42.6;47.9;9,9;2,4;3,8;0;9,5;42;15,2;9,5;47;271;0,6;1,5;6.8;0,3
24.10.2024 18:00;4.0;4.6;46.4;50.9;9,9;2,6;0,9;0;0,8;2,5;14,9;9,3;89;228;1;1,2;7.0;0,3
24.10.2024 19:00;3.5;10.0;54.0;43.7;8,1;3,4;2,7;0;0;0;14,8;9,1;55;268;0,7;2,1;5.7;0,3
24.10.2024 20:00;1.4;6.5;73.4;43.3;2,5;3,6;3,2;0,1;0;0;14,3;9;42;277;1;0,9;1.4;0,3
24.10.2024 21:00;1.8;4.2;69.1;57.1;3,4;5,3;0,3;0;0;0;14,3;9,3;108;191;3,4;0,5;1.9;0,3
24.10.2024 22:00;2.2;3.7;67.3;55.7;5;5,1;0,1;0,2;0;0;14,4;9,3;98;256;2,7;0,7;3.0;0,3
24.10.2024 23:00;2.2;2.6;61.7;63.5;4,6;3,9;0,1;0,4;0;0;14,3;9,3;89;246;2,6;0,7;3.1;0,3
25.10.2024 00:00;2.8;1.9;59.0;70.8;6,7;3,2;0;0;0;0;14,5;9,1;98;177;2,5;0,3;4.2;0,3
25.10.2024 01:00;2.0;2.1;57.7;68.3;5,3;3,6;1;0;0;0;14,5;9,2;90;255;2,6;0,6;3.2;0,3
25.10.2024 02:00;2.4;2.3;51.4;64.3;4,5;4,1;2,5;0;0;0;14,3;9,4;95;272;2,6;0,1;2.9;0,2
25.10.2024 03:00;2.3;2.2;47.2;63.5;4,9;4,6;0,2;0;0;0;14,3;9,2;87;64;2,6;0,2;3.0;0,3
25.10.2024 04:00;2.4;1.7;48.1;68.4;4,2;3,5;0;0;0;0;14,3;9,3;90;105;2;0,4;2.7;0,3
25.10.2024 05:00;2.1;1.9;46.3;71.2;5,6;3,1;0,2;0;0;0;14,3;9,5;87;0;2,6;0;2.7;0,3
25.10.2024 06:00;7.7;1.6;36.4;73.8;8,8;2,7;0,4;0;0;0;14,4;9,6;103;185;2,1;0,7;5.0;0,3
25.10.2024 07:00;9.5;1.4;40.6;76.5;6,6;2,6;0;0;0;0;14,4;9,4;71;275;1,6;0,3;5.5;0,3
25.10.2024 08:00;5.4;1.3;42.5;78.5;5,6;2,4;0,1;0;13,2;22;14,5;9,9;106;290;2,2;0,2;4.5;0,3
25.10.2024 09:00;13.0;1.8;35.6;79.1;7,8;2,1;0,1;0;45,2;130,5;14,9;10,6;87;238;2,3;0,5;6.3;0,3
25.10.2024 10:00;9.0;2.6;41.8;67.8;10,4;2,5;0,9;0;65,3;320,5;15,1;12,1;66;284;1,4;1;9.0;0,3
25.10.2024 11:00;4.3;2.9;52.5;65.7;6,8;2,3;0,3;0;230,8;473,2;15,5;13,5;112;278;2,1;1,4;5.9;0,4
25.10.2024 12:00;3.5;2.7;53.2;70.7;6,1;2,1;0;0;207,8;539,5;15,8;13,8;111;279;2,2;1,5;4.5;0,3
25.10.2024 13:00;3.3;2.7;55.7;72.1;4,9;2,6;0;0;297,8;503,3;16,2;14,5;95;263;2,2;1,3;3.9;0,3
25.10.2024 14:00;4.3;3.4;53.8;71.0;5,4;3;0;0;151,7;443,2;16,1;15,1;66;257;1;1,2;3.6;0,3
25.10.2024 15:00;4.6;3.1;55.5;71.0;5,9;3,4;0;0;176,5;355,7;16,2;14,6;98;250;1,9;1,8;4.5;0,4
25.10.2024 16:00;5.3;3.3;53.0;73.5;7,8;2,7;0;0;96,5;202,7;15,9;14,8;100;241;1,3;1,6;6.2;0,3
25.10.2024 17:00;7.4;2.4;49.1;72.7;10,1;3,1;0;0;23,2;80,7;15,6;13,7;110;240;2;1,3;7.8;0,3
25.10.2024 18:00;7.6;1.7;47.2;85.9;10,6;2;0;0;1;4,8;15,3;12,1;99;245;2,7;0,4;8.1;0,3
25.10.2024 19:00;6.2;2.0;47.5;85.2;10,4;1,5;0;0;0;0;15;11,9;103;348;2,7;0,3;8.9;0,3
25.10.2024 20:00;5.8;2.1;31.8;85.0;12,5;1,7;0,1;0;0;0;14,8;11,3;55;348;1,7;0,1;9.2;0,3
25.10.2024 21:00;5.3;2.0;29.0;80.8;15,6;1,7;0,2;0;0;0;14,8;10,9;55;348;2,1;0,1;9.8;0,3
25.10.2024 22:00;6.1;1.9;31.4;79.9;13,5;1,4;0,1;0;0;0;14,8;11,1;77;23;1,7;0,5;11.3;0,3
25.10.2024 23:00;5.7;2.1;19.5;79.7;16,4;1,6;0;0;0;0;14,7;11,1;355;6;0,9;0,1;11.5;0,3
26.10.2024 00:00;5.9;1.9;17.6;81.1;20,8;1,2;0;0;0;0;14,8;11,3;159;342;0,5;0,1;13.1;0,3
26.10.2024 01:00;10.2;1.9;14.4;81.6;19,8;1,2;0,2;0;0;0;14,8;11,1;291;97;1,4;0,7;15.0;0,3
26.10.2024 02:00;9.6;1.8;16.2;81.4;20,5;1,6;0,6;0;0;0;14,6;11;261;101;0,6;0,4;16.8;0,3
26.10.2024 03:00;11.2;2.0;15.5;77.5;20,4;1,4;0,6;0;0;0;14,6;10,1;291;124;0,4;0,5;17.2;0,3
26.10.2024 04:00;10.4;2.0;17.1;76.7;17,7;1,9;1,6;0;0;0;14,6;9,8;289;260;1,1;0,6;16.1;0,3
26.10.2024 05:00;10.6;2.8;14.3;68.4;18,2;2,6;2,4;0;0;0;14,6;9;43;307;0,4;0,2;14.3;0,3
26.10.2024 06:00;8.8;2.2;16.4;76.7;14,2;2;3,2;0;0;0;14,5;9,1;160;293;1,2;0,4;12.7;0,3
26.10.2024 07:00;7.9;2.2;15.7;80.6;9,4;1,5;1,7;0;0,2;0;14,4;9,4;285;292;0,9;0,3;8.9;0,3
26.10.2024 08:00;9.0;2.0;12.1;76.6;9,8;1,6;3,6;0;8,2;23,2;14,4;9,7;284;306;0,4;0,5;9.3;0,3
26.10.2024 09:00;6.9;2.0;24.3;73.9;7,6;2;0,8;0;50,5;159,3;14,9;10,6;115;271;2,1;0,7;7.0;0,3
26.10.2024 10:00;5.0;2.8;30.5;70.0;4,9;2,1;0,4;0;75,2;316,7;15,1;11,6;128;263;0,9;0,9;3.8;0,2
26.10.2024 11:00;3.4;2.3;29.6;68.2;2,7;2,4;0,4;0;90,7;360,7;15,3;12;284;246;1,5;0,9;1.8;0,3
26.10.2024 12:00;2.8;2.1;32.2;71.5;3,1;2,7;1,7;0;91;461,5;15,3;13,5;156;270;1,2;1,7;1.6;0,3
26.10.2024 13:00;2.4;3.2;37.7;60.8;2,8;3,6;0,2;0;142,5;533;15,6;14,1;298;270;1,5;0,7;1.6;0,3
26.10.2024 14:00;2.2;2.0;49.7;75.3;2,4;2,4;0;0;99;453,8;15,5;15;162;255;0,8;1,7;1.2;0,3
26.10.2024 15:00;1.7;3.5;54.8;64.2;2,6;3,1;0;0;81;217,5;15,5;13,1;281;247;2;1,2;1.0;0,3
26.10.2024 16:00;2.5;2.1;49.4;75.3;2,8;2,5;0,2;0;64,3;168,7;15,5;13,5;231;321;0,8;0,7;1.5;0,3
26.10.2024 17:00;2.8;2.6;46.6;66.8;3,1;2,5;0,1;0;28,8;69;15,4;12,9;291;275;1,4;0,5;1.4;0,3
26.10.2024 18:00;3.6;2.5;36.8;70.2;5,2;2,6;0,1;0;1,2;1,8;15,2;11,9;44;311;0,6;0,9;2.6;0,3
26.10.2024 19:00;4.7;3.0;34.9;66.0;7,8;3,2;0,2;0;0;0;15;11,8;195;69;0,2;0,6;4.2;0,3
26.10.2024 20:00;4.9;2.3;33.9;71.8;9,1;2,7;0,8;0;0;0;14,9;10,9;253;343;1;0,2;6.5;0,3
26.10.2024 21:00;5.3;1.6;26.2;79.5;9,2;2,3;0,7;0;0;0;14,8;10,6;283;355;2;0,8;6.5;0,3
26.10.2024 22:00;5.1;1.7;25.1;79.9;10,5;2;0,2;0;0;0;14,7;11,4;297;100;1,2;0,4;7.8;0,3
26.10.2024 23:00;6.2;1.4;22.1;83.7;14,3;2,1;0,1;0;0;0;14,3;10,8;298;135;1,4;0,6;10.9;0,3
27.10.2024 00:00;13.6;1.7;13.4;82.5;21;1,7;0;0;0;0;14;11,7;294;33;1,4;1;17.1;0,3
27.10.2024 01:00;13.9;1.3;13.6;82.1;17,2;1,9;0;0;0;0;13,9;11,5;293;51;1,2;0,4;14.2;0,4
27.10.2024 02:00;11.2;1.9;15.7;72.0;17,1;2,1;0;0;0;0;13,8;10,8;269;75;3;1,1;12.5;0,4
27.10.2024 03:00;9.4;3.0;15.4;50.2;18,6;3,3;0;0;0;0;13,7;8,6;312;299;1,3;1,1;11.2;0,4
27.10.2024 04:00;7.7;1.8;15.1;60.3;20,3;3,8;0,1;0;0;0;13,9;10,6;324;112;1,7;2,6;10.8;0,3
27.10.2024 05:00;4.4;1.7;22.3;66.1;18,4;3,7;0;0,1;0;0;14,4;10,7;320;282;1,6;2,5;7.9;0,4
27.10.2024 06:00;5.1;1.3;19.2;71.4;19,6;4;0,7;0;0;0;14,3;10,3;333;339;1,6;0,3;8.7;0,4
27.10.2024 07:00;5.1;1.4;17.8;78.3;14,1;5;3;0;0;0;14,2;10,6;359;204;2,1;0,4;8.6;0,3
27.10.2024 08:00;5.2;1.1;16.0;79.1;12,5;3,6;4,1;0;7,8;11,7;14,3;10,2;354;133;2;0,9;8.1;0,4
27.10.2024 09:00;6.7;1.2;16.1;76.4;11,3;3,3;1,7;0;28,3;143,7;14,6;11;313;299;1,6;0,6;8.0;0,4
27.10.2024 10:00;5.2;1.1;20.5;77.7;9,8;2,5;1,9;0;48,3;193,7;14,9;11,7;319;335;1,4;0,6;7.0;0,4
27.10.2024 11:00;4.7;1.3;23.6;74.5;7,4;3;1,5;0;58,8;334,7;14,9;13,1;40;282;0,4;0,2;5.7;0,5
27.10.2024 12:00;5.4;1.6;28.0;70.8;9,3;3,5;1,4;0;116,8;536,7;15,2;14,4;4;272;2,8;0,4;7.0;0,7
27.10.2024 13:00;4.8;1.6;32.6;71.7;9,3;5;1;0;85,2;449,8;15,3;14,9;96;283;2,8;0,2;7.2;0,6
27.10.2024 14:00;3.6;1.6;36.6;76.5;10,3;4,5;0,3;0;106,8;476,2;15,5;14,9;77;30;2,2;0,5;7.4;0,4
27.10.2024 15:00;2.9;2.4;48.8;70.0;12,4;5,1;0;0;126,5;388,2;15,7;14,9;79;288;2,6;0,7;8.0;0,4
27.10.2024 16:00;3.8;2.3;38.6;74.3;13,7;5,8;0;0;45,7;223,3;15,5;14;105;250;3,3;0,5;8.6;0,4
27.10.2024 17:00;3.9;2.3;35.6;73.7;11,9;5,8;0;0;14,8;84,5;15,3;12,9;61;353;1,5;0,3;8.5;0,4
